Energia	Absorção
5949.0	0.014224754096751804
5949.5	0.014396537130012509
5950.0	0.014572229825989038
5950.5	0.014751967382071749
5951.0	0.014935889911919747
5951.5	0.015124142445460875
5952.0	0.015316878616093267
5952.5	0.015514259431618174
5953.0	0.015716452045172774
5953.5	0.015923633442431716
5954.0	0.01613598798347277
5954.5	0.016353709860911184
5955.0	0.016577001870832497
5955.5	0.016806080329061286
5956.0	0.01704116892582525
5956.5	0.017282506100158284
5957.0	0.017530340123631794
5957.5	0.017784934016623385
5958.0	0.018046565548316892
5958.5	0.018315527236702375
5959.0	0.018592127577643287
5959.5	0.018876694732078057
5960.0	0.01916957160975133
5960.5	0.019471124472684266
5961.0	0.01978174047704017
5961.5	0.020101828902191688
5962.0	0.020431826066989532
5962.5	0.02077219164256093
5963.0	0.02112341848484711
5963.5	0.021486027718334553
5964.0	0.021860574881390933
5964.5	0.022247653613466648
5965.0	0.022647895655094855
5965.5	0.023061974535092983
5966.0	0.023490612944965874
5966.5	0.02393458273890578
5967.0	0.024394712308195458
5967.5	0.02487188781027537
5968.0	0.02536706545941553
5968.5	0.025881267839513944
5969.0	0.026415602340104396
5969.5	0.026971258698222065
5970.0	0.02754952251814257
5970.5	0.028151786332986647
5971.0	0.02877955820819041
5971.5	0.029434471574042866
5972.0	0.03011830611982805
5972.5	0.03083299639729532
5973.0	0.0315806527148015
5973.5	0.03236358203145305
5974.0	0.03318431376751689
5974.5	0.03404561701136108
5975.0	0.034950543536806246
5975.5	0.035902456071670814
5976.0	0.036905068856988195
5976.5	0.037962499267828485
5977.0	0.03907932066318748
5977.5	0.04026063244281615
5978.0	0.04151213133311749
5978.5	0.042840207254386864
5979.0	0.04425205024965713
5979.5	0.045755783223954655
5980.0	0.047360619264899005
5980.5	0.04907705091904941
5981.0	0.05091708863093875
5981.5	0.05289454342852604
5982.0	0.05502538949801611
5982.5	0.05732821525151651
5983.0	0.059824789927009826
5983.5	0.06254079488332887
5984.0	0.06550677366909066
5984.1	0.06613306697647074
5984.2	0.06677112737308102
5984.3	0.06742129531053179
5984.4	0.06808392230203797
5984.5	0.06875937583868792
5984.6	0.06944803938944338
5984.7	0.07015030994300517
5984.8	0.070866604153149
5984.9	0.07159735219338968
5985.0	0.07234300513138414
5985.1	0.07310403369986428
5985.2	0.07388092829663694
5985.3	0.07467420021365115
5985.4	0.07548438409513242
5985.5	0.07631203916664997
5985.6	0.07715774923511672
5985.7	0.07802212514692367
5985.8	0.07890580601700709
5985.9	0.07980946045791566
5986.0	0.08073378780887772
5986.1	0.0816795193648684
5986.2	0.08264742329287839
5986.3	0.08363830217377956
5986.4	0.08465299791859372
5986.5	0.08569239176849258
5986.6	0.08675740306573061
5986.7	0.08784899908618247
5986.8	0.08896818643587279
5986.9	0.09011602211258074
5987.0	0.09129360736050417
5987.1	0.0925020888993268
5987.2	0.09374266261141974
5987.3	0.09501657477090868
5987.4	0.09632511589833798
5987.5	0.09766962198973783
5987.6	0.09905147451662433
5987.7	0.10047209796786498
5987.8	0.10193295739154445
5987.9	0.10343555593683014
5988.0	0.10498143608303932
5988.1	0.10657217472337051
5988.2	0.10820939176837366
5988.3	0.10989474645874867
5988.4	0.11162995457228593
5988.5	0.11341679456920233
5988.6	0.1152571260281489
5988.7	0.11715291176942028
5988.8	0.11910623997816393
5988.9	0.12111935370199271
5989.0	0.12319467666139562
5989.1	0.12533771507736194
5989.2	0.12755436232704429
5989.3	0.12984793689184237
5989.4	0.13222202764793678
5989.5	0.13468044470360127
5989.6	0.13722730543390602
5989.7	0.13986696073668625
5989.8	0.14260399503254245
5989.9	0.14544327542752764
5990.0	0.14838992713180363
5990.1	0.1514493703316568
5990.2	0.15462732018949793
5990.3	0.15792990975058063
5990.4	0.16136364078031412
5990.5	0.164935482089638
5990.6	0.16865294327905322
5990.7	0.17252409931996596
5990.8	0.17655760284535932
5990.9	0.18076272102180904
5991.0	0.18514933554948337
5991.1	0.189727868918112
5991.2	0.19450925982564232
5991.3	0.19950485256219297
5991.4	0.20472631097535052
5991.5	0.21018540952874828
5991.6	0.215893971848707
5991.7	0.2218635634574386
5991.8	0.2281053565756556
5991.9	0.2346298474371188
5992.0	0.2414465736031846
5992.1	0.24856378211466515
5992.2	0.2559881590970474
5992.3	0.26372432584294736
5992.4	0.27177454383598554
5992.5	0.280138235414585
5992.6	0.2888115535984564
5992.7	0.2977870010777705
5992.8	0.30705297545829996
5992.9	0.3165935480293258
5993.0	0.32638814420616935
5993.1	0.33641148207683297
5993.2	0.346633658436703
5993.3	0.35702041918333066
5993.4	0.3675337369780087
5993.5	0.37813258555809814
5993.6	0.38877410735085455
5993.7	0.3994149408659872
5993.8	0.41001285535501597
5993.9	0.42052843463331463
5994.0	0.430926760902154
5994.2	0.4512636685685722
5994.4	0.4708862300963349
5994.6	0.48979273708205495
5994.8	0.5081099063525166
5995.0	0.5260637142003736
5995.2	0.5439410740693169
5995.4	0.5620541075710043
5995.6	0.580713240204378
5995.8	0.600208863673263
5996.0	0.6207991435398907
5996.2	0.6427010347437763
5996.4	0.6660838904523552
5996.6	0.6910653938486013
5996.8	0.717710476551904
5997.0	0.7460328918240646
5997.2	0.7759986928294303
5997.4	0.8075303131379493
5997.6	0.8405100326946318
5997.8	0.8747824359539215
5998.0	0.9101559727950195
5998.2	0.9464037328342114
5998.4	0.9832632610647898
5998.6	1.0204346528029171
5998.8	1.0575757357442597
5999.0	1.0942942776780347
5999.2	1.130138571832372
5999.4	1.1645902222499374
5999.6	1.1970643035666675
5999.8	1.2269227086813985
