Energy	Absorption
7072.0	0.004076192587000729
7072.5	0.004119111360877063
7073.0	0.0041669690636351895
7073.5	0.004215880690041984
7074.0	0.004265880604299684
7074.5	0.004317005814010701
7075.0	0.0043692941197975
7075.5	0.00442278543700268
7076.0	0.004477521531348961
7076.5	0.004533546283279205
7077.0	0.004590905159276372
7077.5	0.004649646004883579
7078.0	0.004709819309044118
7078.5	0.004771477411081397
7079.0	0.004834676086739051
7079.5	0.004899472962140834
7080.0	0.004965929099830725
7080.5	0.005034108998772926
7081.0	0.005104079536991795
7081.5	0.005175912350631999
7082.0	0.005249681719238376
7082.5	0.005325467209156113
7083.0	0.005403351294470582
7083.5	0.005483422529087553
7084.0	0.0055657731676730365
7084.5	0.005650501544713438
7085.0	0.005737711810175547
7085.5	0.005827513400826489
7086.0	0.005920023419293897
7086.5	0.006015365048025798
7087.0	0.006113669664010748
7087.5	0.006215077103117861
7088.0	0.006319735395756779
7088.5	0.006427802617257803
7089.0	0.006539447152211904
7089.5	0.006654849016170811
7090.0	0.00677419985564701
7090.5	0.006897705062833882
7091.0	0.007025584304285741
7091.5	0.00715807337129795
7092.0	0.007295424708586954
7092.5	0.007437910586370495
7093.0	0.007585823100367605
7093.5	0.007739477608218828
7094.0	0.007899214315526332
7094.5	0.008065401183594091
7095.0	0.008238436044148026
7095.5	0.00841875135745631
7096.0	0.008606816591389534
7096.5	0.008803142979541007
7097.0	0.009008288015007051
7097.5	0.0092228615302074
7098.0	0.009447531776705589
7098.5	0.009683032826729453
7099.0	0.00993017250337162
7099.5	0.01018984374721027
7100.0	0.010463034661229782
7100.5	0.010750843313861703
7101.0	0.011054493599385769
7101.5	0.011375354799091195
7102.0	0.011714965107538207
7102.5	0.012075059916939865
7103.0	0.01245760618136433
7103.5	0.012864846561517717
7104.0	0.013299351499727502
7104.5	0.013764089005707063
7105.0	0.014262512153101384
7105.5	0.014798673274374488
7106.0	0.015377380450099645
7106.5	0.01600440818795308
7107.0	0.01668679956335369
7107.1	0.01683027063638142
7107.2	0.016976709983462547
7107.3	0.017125624874804964
7107.4	0.017277421865355164
7107.5	0.01743330740295175
7107.6	0.017590810965793756
7107.7	0.017751777911541415
7107.8	0.01791565127577844
7107.9	0.018082894975235055
7108.0	0.01825507681055341
7108.1	0.01842921396897916
7108.2	0.01860745870693254
7108.3	0.018789178987432365
7108.4	0.01897490983467349
7108.5	0.019166752487452834
7108.6	0.019361022045930293
7108.7	0.019560273356372337
7108.8	0.019763788206952168
7108.9	0.01997027635404572
7109.0	0.02018449168852273
7109.1	0.020402772836804646
7109.2	0.020628235310334454
7109.3	0.0208602182590691
7109.4	0.02109943275765491
7109.5	0.021344374711393884
7109.6	0.021594878643435247
7109.7	0.02185488189833553
7109.8	0.022123719925291434
7109.82	0.022174430914195464
7109.92	0.022453616266785537
7110.02	0.022741243582165643
7110.12	0.023038072573545273
7110.14	0.023105199870538894
7110.24	0.02341868254734358
7110.34	0.023745092772690553
7110.44	0.02408577683028752
7110.54	0.024442327104398236
7110.64	0.024816642613706436
7110.74	0.02521100117614052
7110.84	0.025628150870519537
7110.94	0.026071415243880038
7111.04	0.02654481041410368
7111.14	0.027053144197423717
7111.24	0.027602062103587982
7111.34	0.028197924153410846
7111.44	0.02884734149072306
7111.54	0.029556092588301112
7111.64	0.030327206782742377
7111.74	0.031158336734693915
7111.84	0.032039352934695745
7111.94	0.03295208464996398
7112.04	0.03387300033216543
7112.14	0.034776739200047736
7112.24	0.03564054686492836
7112.34	0.0364510212879341
7112.44	0.03721164382709179
7112.54	0.03794683685659264
7112.64	0.038696108635410786
7112.74	0.03950009351099371
7112.84	0.04038842135587192
7112.94	0.04137731207350223
7113.04	0.04247652774072066
7113.14	0.043699615783409876
7113.24	0.045070202912309267
7113.34	0.04661859571039344
7113.44	0.04836750362854198
7113.54	0.0503109605125662
7113.64	0.052395500950582596
7113.74	0.05451723402902224
7113.84	0.056548758433184416
7113.94	0.058393642924786236
7114.04	0.06003770301850352
7114.14	0.06155784315554691
7114.24	0.06308361637835731
7114.34	0.0647456463064454
7114.44	0.06664336443728955
7114.54	0.06883707994581915
7114.64	0.07134827838863407
7114.74	0.07415257439914551
7114.84	0.07716778202259869
7114.94	0.08025433237330015
7115.04	0.08324336769164811
7115.14	0.08599241135175961
7115.24	0.08844192869495575
7115.34	0.09063139625940858
7115.44	0.09265538168627957
7115.54	0.09459681372577186
7115.64	0.096491431148214
7115.74	0.09834268887763105
7115.84	0.10016610102963386
7115.94	0.10202843460577256
7116.04	0.10406017841214904
7116.14	0.10643851427550739
7116.24	0.10934938160736239
7116.34	0.11294507726523677
7116.44	0.11731692015148033
7116.54	0.12249236197688168
7116.64	0.12844946780681166
7116.74	0.13513244868063537
7116.84	0.14245810093453176
7116.94	0.15032144721746113
7117.04	0.15872758664835573
7117.14	0.16744247257596645
7117.24	0.17633462491912677
7117.34	0.18569814838099885
7117.44	0.19525981847638105
7117.54	0.2051982550417111
7117.64	0.21529074896907863
7117.74	0.22556398009642195
7117.84	0.23591232079625893
7117.94	0.24626760570834838
7118.04	0.25660117244462277
7118.14	0.2667874357062998
7118.24	0.27675667581383684
7118.34	0.28629044217700095
7118.44	0.2952654994797629
7118.54	0.3032916554227
7118.64	0.3104032477740495
7118.74	0.316023883126257
7118.84	0.32061824479559864
7118.94	0.3235538728568669
7119.04	0.3257294440666143
7119.14	0.3266328789434768
7119.24	0.327318365476139
7119.34	0.3275214843453731
7119.44	0.32804649005357933
7119.54	0.3288813022619708
7119.64	0.3304205806162611
