Energia	Absorção
7072.0	0.004229120145444883
7072.5	0.004281570328856389
7073.0	0.00433523250944977
7073.5	0.004390148209653431
7074.0	0.004446361567481818
7074.5	0.004503918355690653
7075.0	0.00456286630872519
7075.5	0.004623256103564978
7076.0	0.004685140051930843
7076.5	0.004748573735026162
7077.0	0.0048136150226920985
7077.5	0.004880325054252366
7078.0	0.004948767911564977
7078.5	0.005019010782496365
7079.0	0.00509112477829203
7079.5	0.005165184279680018
7080.0	0.005241267917715695
7080.5	0.005319458737255873
7081.0	0.005399844033484678
7081.5	0.005482516169284192
7082.0	0.0055675725752344545
7082.5	0.005655116403509966
7083.0	0.005745256527879696
7083.5	0.00583810868802597
7084.0	0.005933795162596219
7084.5	0.006032445750047738
7085.0	0.00613419825907008
7085.5	0.006239198999007426
7086.0	0.006347603597229233
7086.5	0.006459577979974995
7087.0	0.0065752986993024955
7087.5	0.006694953750458452
7088.0	0.006818744697042171
7088.5	0.006946886017109037
7089.0	0.0070796077187565525
7089.5	0.007217156157494981
7090.0	0.007359795344040364
7090.5	0.007507808906004051
7091.0	0.007661501722633977
7091.5	0.007821202213452453
7092.0	0.007987263972997429
7092.5	0.008160068876830932
7093.0	0.008340030024073358
7093.5	0.008527594516463633
7094.0	0.008723246891315905
7094.5	0.008927514025743363
7095.0	0.009140968733089045
7095.5	0.009364235811468563
7096.0	0.009597997274942172
7096.5	0.009842999382902277
7097.0	0.010100060813779796
7097.5	0.010370080675276417
7098.0	0.010654049293657014
7098.5	0.010953059983886843
7099.0	0.011268322617984116
7099.5	0.011601179318536263
7100.0	0.011953123748646977
7100.5	0.012325822363572804
7101.0	0.012721140403109427
7101.5	0.013141172134305266
7102.0	0.013588277960088442
7102.5	0.01406512675906582
7103.0	0.014574749505036849
7103.5	0.015120601877584435
7104.0	0.015706641912285532
7104.5	0.016337425306127525
7105.0	0.017018222301509452
7105.5	0.01775516857286176
7106.0	0.018555444721238365
7106.5	0.019427517071706625
7107.0	0.020381450726301605
7107.1	0.02058308134999946
7107.2	0.02078856669362564
7107.3	0.020998021189069453
7107.4	0.0212115592682202
7107.5	0.021429300267191018
7107.6	0.021651373330542692
7107.7	0.02187790596809474
7107.8	0.022109037132855593
7107.9	0.02234490741257498
7108.0	0.02258566556870899
7108.1	0.02283146526693756
7108.2	0.02308246834664698
7108.3	0.023338844820929943
7108.4	0.023600769607102952
7108.5	0.023868427430930175
7108.6	0.024142011191882157
7108.7	0.02442172523261837
7108.8	0.02470778206950467
7108.9	0.025000404027354563
7109.0	0.025299826508911764
7109.1	0.025606296360108916
7109.2	0.025920073504808874
7109.3	0.02624143584902852
7109.4	0.026570671107232397
7109.5	0.02690808824552163
7109.6	0.027254015846892656
7109.7	0.027608800476495936
7109.8	0.027972814855342355
7109.9	0.028346454590820656
7110.0	0.02873014471566255
7110.1	0.029124346226907804
7110.2	0.029529557720645538
7110.3	0.029946315392014214
7110.4	0.03037521428683822
7110.5	0.03081690339740405
7110.6	0.0312721052793556
7110.7	0.03174162095591802
7110.8	0.03222635934324064
7110.9	0.032727342154620837
7111.0	0.0332457382300708
7111.1	0.033782871710023935
7111.2	0.03434024492171269
7111.3	0.03491951876227327
7111.4	0.0355224473090946
7111.5	0.03615069472879546
7111.6	0.03680548217310884
7111.7	0.037487030332107
7111.8	0.03819394150199912
7111.9	0.03892297072135275
7112.0	0.03967081090856695
7112.1	0.04043854099288375
7112.2	0.04122571305519359
7112.3	0.042034135119347484
7112.4	0.042867591611398914
7112.5	0.04373063692054222
7112.6	0.04462779928011139
7112.7	0.045563281609926475
7112.8	0.04654097949844768
7112.9	0.047564620155783846
7113.0	0.04863792098359611
7113.1	0.0497647105459524
7113.2	0.0509490282885452
7113.3	0.05219519156308388
7113.4	0.05350785611272191
7113.5	0.05489205857533001
7113.6	0.056353268795216994
7113.7	0.057897430691661665
7113.8	0.05953101130115105
7113.9	0.061261082514444246
7114.0	0.06309539137044724
7114.1	0.06504246794913716
7114.2	0.0671117316297451
7114.3	0.06931361696583448
7114.4	0.07165973552468727
7114.5	0.07416305734358562
7114.6	0.07683812344617776
7114.7	0.07970129922737564
7114.8	0.0827710474551481
7114.9	0.08606825031455216
7115.0	0.08961660338038047
7115.1	0.09344305209308194
7115.2	0.09757832958864154
7115.3	0.10205756482233484
7115.4	0.10692096098635745
7115.5	0.11221458182037874
7115.6	0.11799120494648777
7115.7	0.12431130925292383
7115.8	0.13124422084771084
7115.9	0.1388694486422797
7116.0	0.14727820956507848
7116.1	0.15657494396673513
7116.2	0.16687855802342724
7116.3	0.17832303839960154
7116.4	0.19105677383034445
7116.5	0.20524003435033497
7116.6	0.2210389096731939
7116.7	0.23861450355165084
7116.8	0.25810501701316146
7116.9	0.2796002954382436
7117.0	0.30310939529356506
7117.2	0.35561092592854404
7117.4	0.41314842419032494
7117.6	0.47188587159077783
7117.8	0.5290054972876399
7118.0	0.5850281135039669
7118.2	0.6436487422928515
7118.4	0.7089961843049184
7118.6	0.7824913239622634
7118.8	0.8610555837994835
7119.0	0.9373390199138887
7119.2	1.002242302721322
7119.4	1.048977267158521
7119.6	1.0761709921124207
7119.8	1.0875131213373175
7120.0	1.08846009426356
7120.2	1.0830974889824416
7120.4	1.0732941907626892
7120.6	1.0598344340365402
7120.8	1.0439351529045218
7121.0	1.0278732640578003
7121.2	1.0145999332267428
7121.4	1.0069395519557793
7121.6	1.0068772683131715
7121.8	1.0151494351591885
7122.0	1.0312086920724561
7122.2	1.0535319996485542
7122.4	1.0800971829293238
7122.6	1.1087360518658522
