Energia	Absorção
7072.0	0.00396284181470086
7072.5	0.004010195962070537
7073.0	0.00405860352262454
7073.5	0.0041080995077631645
7074.0	0.004158719850239345
7074.5	0.004210503246863934
7075.0	0.00426348962291797
7075.5	0.004317720439270224
7076.0	0.004373239306612292
7076.5	0.004430092292576142
7077.0	0.00448832730749902
7077.5	0.0045479941044234504
7078.0	0.004609146121802516
7078.5	0.004671837719441939
7079.0	0.004736127863910636
7079.5	0.004802076750247715
7080.0	0.004869748873137928
7080.5	0.004939211798441495
7081.0	0.005010536163194098
7081.5	0.005083796904077073
7082.0	0.005159072950299858
7082.5	0.0052364475307175385
7083.0	0.005316008173830856
7083.5	0.005397847629138837
7084.0	0.005482064174256346
7084.5	0.0055687616149140825
7085.0	0.005658049284958584
7085.5	0.005750044196175049
7086.0	0.005844869809817148
7086.5	0.0059426572650772185
7087.0	0.006043545993321346
7087.5	0.0061476846394420154
7088.0	0.006255230754740554
7088.5	0.006366353560985057
7089.0	0.006481232414822651
7089.5	0.006600059878954962
7090.0	0.00672304172213811
7090.5	0.006850398454770447
7091.0	0.006982366250245195
7091.5	0.007119200016125905
7092.0	0.007261172779911375
7092.5	0.0074085793744461965
7093.0	0.007561738280626037
7093.5	0.007720993470102923
7094.0	0.007886718397813339
7094.5	0.00805931753756596
7095.0	0.008239231603039942
7095.5	0.00842694123319548
7096.0	0.0086229722132721
7096.5	0.0088278997744343
7097.0	0.009042357807297957
7097.5	0.009267044082928605
7098.0	0.00950273192330821
7098.5	0.00975027880062646
7099.0	0.010010642614510732
7099.5	0.010284896126550784
7100.0	0.010574246615821707
7100.5	0.010880062905228036
7101.0	0.011203903923435553
7101.5	0.011547560165740066
7102.0	0.011913103139992384
7102.5	0.012302953546693628
7103.0	0.012719969421731075
7103.5	0.013167565912221247
7104.0	0.013649883884042946
7104.5	0.014172024559642712
7105.0	0.014740392875451775
7105.5	0.015363210675306166
7106.0	0.016051303238483174
7106.5	0.0168193544691137
7107.0	0.01768798761755945
7107.1	0.017876210748252658
7107.2	0.01806991562003246
7107.3	0.01826943054155601
7107.4	0.018475114226117573
7107.5	0.018687359477059053
7107.6	0.018906596873180578
7107.7	0.01913330060397386
7107.8	0.019367992462150325
7107.9	0.0196112498286973
7108.0	0.019863711815228943
7108.1	0.020126088170395108
7108.2	0.020399169721877903
7108.3	0.020683839432623374
7108.4	0.020981087142483725
7108.5	0.021292023695624482
7108.6	0.0216179024387527
7108.7	0.021960139490875063
7108.8	0.022320342612347242
7108.9	0.02270034191662854
7109.0	0.023102229181327823
7109.1	0.02352840483718816
7109.2	0.0239816329421276
7109.3	0.024465111204039786
7109.4	0.024982553595413952
7109.5	0.025538294773300697
7109.6	0.02613741661174114
7109.7	0.026785906060185796
7109.8	0.027490853234312017
7109.9	0.028260697724296267
7110.0	0.029105541854711495
7110.1	0.030037545944809417
7110.2	0.031071432288414236
7110.3	0.03222512856518246
7110.4	0.03352059337256777
7110.5	0.034984886837587915
7110.6	0.03665152776926254
7110.7	0.0385622411574524
7110.8	0.04076917863272032
7110.9	0.04333767023954724
7111.0	0.04634950752290391
7111.1	0.0499065890135272
7111.2	0.05413428316505371
7111.3	0.059182920945295564
7111.4	0.06522386166047037
7111.5	0.0724330867358698
7111.6	0.08094955457656093
7111.7	0.0907894748466454
7111.8	0.10169911010042117
7111.9	0.1129592463252592
7112.0	0.12324134829637236
7112.1	0.13073409814830408
7112.2	0.13376012426230682
7112.3	0.13163522709722225
7112.4	0.12507655069341642
7112.5	0.11575390543564329
7112.6	0.10543357347234794
7112.7	0.09540441658366698
7112.8	0.08637172407267336
7112.9	0.07860267592007733
7113.0	0.07210686647802993
7113.1	0.06676904374487469
7113.2	0.062429122699524185
7113.3	0.05892448767230828
7113.4	0.056108959924642855
7113.5	0.05385886322057224
7113.6	0.05207288869504875
7113.7	0.050669554991823594
7113.8	0.0495841002338767
7113.9	0.04876541084795231
7114.0	0.04817319608313153
7114.1	0.047775546426338175
7114.2	0.04754701718884879
7114.3	0.04746721576557905
7114.4	0.04751975436425036
7114.5	0.047691491425050095
7114.6	0.04797193888376697
7114.7	0.04835279842429587
7114.8	0.04882760829345949
7114.9	0.049391436183461826
7115.0	0.05004067346313208
7115.1	0.05077283248034402
7115.2	0.05158643599969919
7115.3	0.05248090356903483
7115.4	0.05345646552651075
7115.5	0.05451413228885479
7115.6	0.05565564521255531
7115.7	0.05688347045151033
7115.8	0.058200795885851996
7115.9	0.059611558762525794
7116.0	0.061120461051167904
7116.1	0.06273303700996534
7116.2	0.06445570539563895
7116.3	0.06629586159870726
7116.4	0.06826197592110136
7116.5	0.07036371642318354
7116.6	0.07261210862487136
7116.7	0.07501968599323545
7116.8	0.0776007141383085
7116.9	0.08037141500889398
7117.0	0.08335021872895443
7117.2	0.09001867122856358
7117.4	0.09780887056658369
7117.6	0.10697651666983865
7117.8	0.11783124851983542
7118.0	0.13072007516113318
7118.2	0.14598662734528
7118.4	0.1639212877836205
7118.6	0.1847293676271324
7118.8	0.20851780520548976
7119.0	0.2353077916293977
7119.2	0.2651277199160256
7119.4	0.2981446896512217
7119.6	0.33460825226853
7119.8	0.374456293244181
7120.0	0.4167616738442474
7120.2	0.45939186196144
7120.4	0.499227433964705
7120.6	0.5331066761368424
7120.8	0.5591470500533736
7121.0	0.5775856504601586
7121.2	0.5905980673444989
7121.4	0.6013670519755268
7121.6	0.613018661723299
7121.8	0.627870866269652
7122.0	0.6471215776045163
7122.2	0.6708948712166583
7122.4	0.6985319492571863
7122.6	0.7290231013686348
