Energy	Absorption
7072.0	0.0045825754191420485
7072.5	0.004638463648740335
7073.0	0.0046956707781296405
7073.5	0.004754243707413066
7074.0	0.004814231986416911
7074.5	0.004875687284746377
7075.0	0.004938664054216064
7075.5	0.005003219396363773
7076.0	0.005069413062450806
7076.5	0.005137307983406361
7077.0	0.005206970667286343
7077.5	0.00527847040435595
7078.0	0.005351880856923884
7078.5	0.005427278999453146
7079.0	0.005504746708394837
7079.5	0.005584369569812758
7080.0	0.005666238601703512
7080.5	0.005750449459079598
7081.0	0.005837103758830919
7081.5	0.0059263085497804745
7082.0	0.006018177505059169
7082.5	0.006112831054592902
7083.0	0.006210396782560277
7083.5	0.006311010089823794
7084.0	0.0064148151213330555
7084.5	0.006521964898610665
7085.0	0.006632622247155723
7085.5	0.006746960856333035
7086.0	0.006865165941803799
7086.5	0.006987434907956721
7087.0	0.007113978937741704
7087.5	0.007245023787586949
7088.0	0.007380811509719563
7088.5	0.007521601247081746
7089.0	0.007667671353110003
7089.5	0.00781932084908304
7090.0	0.007976871543900158
7090.5	0.008140670153859966
7091.0	0.008311090819897567
7091.5	0.008488537359849765
7092.0	0.00867344724303927
7092.5	0.008866293975026586
7093.0	0.009067591867111322
7093.5	0.009277899480973083
7094.0	0.009497825590548481
7094.5	0.009728033554074924
7095.0	0.009969248998288322
7095.5	0.010222265780300485
7096.0	0.01048795526163073
7096.5	0.010767274919806964
7097.0	0.011061280272120604
7097.5	0.011371136666895168
7098.0	0.011698134121937374
7098.5	0.012043704415252442
7099.0	0.012409441090455192
7099.5	0.012797122641849653
7100.0	0.013208739541606552
7100.5	0.013646526963846817
7101.0	0.014113005457894989
7101.5	0.014611022283962905
7102.0	0.015143811429383409
7102.5	0.015715059984180154
7103.0	0.016328991607352503
7103.5	0.01699046456663882
7104.0	0.017705097600375586
7104.5	0.018479431550620293
7105.0	0.019321125442678846
7105.5	0.020239206883960782
7106.0	0.02124441255342794
7106.5	0.022349618781636906
7107.0	0.023570439063351403
7107.1	0.02383008942773796
7107.2	0.024095288312792396
7107.3	0.02436621987428661
7107.4	0.024643070917715813
7107.5	0.024926040172330497
7107.6	0.02521533696627407
7107.7	0.02551117857686024
7107.8	0.0258137955300194
7107.9	0.026123426300851762
7108.0	0.026440325262797826
7108.1	0.026764757388191195
7108.2	0.027097006197429073
7108.3	0.027437367134663368
7108.4	0.027786154192109683
7108.5	0.02814369858518502
7108.6	0.02851035272709328
7108.7	0.02888649022882498
7108.8	0.02927250722401912
7108.9	0.0296688303181328
7109.0	0.030075911288995033
7109.1	0.03049423636083823
7109.2	0.030924326204298185
7109.3	0.031366742560722215
7109.4	0.03182209486647793
7109.5	0.03229103892809134
7109.6	0.03277429679517155
7109.7	0.03327265146096496
7109.8	0.033786970709864306
7109.9	0.03431820976713269
7110.0	0.03486743382155153
7110.1	0.03543583657348423
7110.2	0.03602476805697103
7110.3	0.036635759812100835
7110.4	0.037270572580030976
7110.5	0.03793124267314618
7110.6	0.038620146893279785
7110.7	0.039340078048829025
7110.8	0.04009434299451865
7110.9	0.04088686067116421
7111.0	0.04172226544488218
7111.1	0.04260596805072702
7111.2	0.04354408272529904
7111.3	0.04454308671729571
7111.4	0.045608884935173725
7111.5	0.04674492996844142
7111.6	0.047949121911354094
7111.7	0.04921004443091385
7111.8	0.05050490593183669
7111.9	0.051803136555982676
7112.0	0.05308142536229378
7112.1	0.05432808707085334
7112.2	0.05554850591948233
7112.3	0.05676304768174963
7112.4	0.05799884419976544
7112.5	0.059282996843821434
7112.6	0.060638872199165826
7112.7	0.06208505939987
7112.8	0.06363595571768593
7112.9	0.06530307685023673
7113.0	0.06709641357936479
7113.1	0.06902556850244386
7113.2	0.0711005933449531
7113.3	0.07333259442225992
7113.4	0.07573417514341725
7113.5	0.07831979372381387
7113.6	0.08110610367462343
7113.7	0.08411229561711477
7113.8	0.08736049341629092
7113.9	0.09087618078634643
7114.0	0.09468871666185634
7114.1	0.09883190886287839
7114.2	0.10334470832246787
7114.3	0.10827198148103018
7114.4	0.11366539264419175
7114.5	0.1195843552334787
7114.6	0.12609706252869424
7114.7	0.13328150781140402
7114.8	0.14122642501672053
7114.9	0.15003190611884087
7115.0	0.1598093852327061
7115.1	0.17068055090257234
7115.2	0.18277423267708875
7115.3	0.19622028024838978
7115.4	0.21113913679076252
7115.5	0.2276254371731915
7115.6	0.24572499511217477
7115.7	0.265405735706717
7115.8	0.2865267201725183
7115.9	0.3088147752821413
7116.0	0.33186312875749246
7116.1	0.3551682006783575
7116.2	0.378210685016517
7116.3	0.40056543366253455
7116.4	0.42199980090741357
7116.5	0.4425114549946174
7116.6	0.46227890778536596
7116.7	0.48153973347406276
7116.8	0.5004468210972579
7116.9	0.51896160393178
7117.0	0.5368250185269619
7117.2	0.5688791721887172
7117.4	0.5936464409386893
7117.6	0.6113149816310447
7117.8	0.6261175418161525
7118.0	0.6443756989454775
7118.2	0.6717481094373938
7118.4	0.7114598708030251
7118.6	0.7639545864748503
7118.8	0.8275139638632326
7119.0	0.8992023744830092
7119.2	0.9756586177838471
7119.4	1.0536938312212576
7119.6	1.1308661490053276
7119.8	1.2059345864597473
7120.0	1.2788279587670661
7120.2	1.3499866102000584
7120.4	1.4194997171976336
7120.6	1.486656425231534
7120.8	1.5500567529766076
7121.0	1.6079305527575105
7121.2	1.6584597169064983
7121.4	1.7002536706162654
7121.6	1.7329699371454934
7121.8	1.7577607486873155
7122.0	1.7772767559819906
7122.2	1.795103034704603
7122.4	1.8146798531498647
7122.6	1.8380868466788909
